sample_second,video_time_s,frame_index,track_id,label,confidence,bbox_x,bbox_y,bbox_width,bbox_height,center_x,center_y,area_px,displacement_px,speed_px_s,track_age_s,tracking_state,missed_frames
10.0,10.0,300,144,person,0.1641,1052,33,44,84,1074.0,75.0,3696,0.0,0.0,1.5,predicted,10
10.0,10.0,300,146,person,0.9478,848,175,64,147,880.0,248.5,9408,0.0,0.0,0.967,detected,0
10.0,10.0,300,147,person,0.2411,587,81,8,20,591.0,91.0,160,0.0,0.0,0.667,detected,0
10.0,10.0,300,149,person,0.1573,626,99,12,27,632.0,112.5,324,0.0,0.0,0.633,predicted,11
10.0,10.0,300,151,person,0.2395,865,95,11,31,870.5,110.5,341,0.0,0.0,0.2,detected,0
11.0,11.0,330,7,person,0.8096,1059,146,19,58,1068.5,175.0,1102,146.12,146.12,11.0,detected,0
11.0,11.0,330,13,person,0.6893,915,153,28,64,929.0,185.0,1792,55.81,55.81,11.0,detected,0
11.0,11.0,330,14,person,0.1834,255,88,15,26,262.5,101.0,390,24.82,24.82,11.0,detected,0
11.0,11.0,330,20,person,0.5149,799,101,13,30,805.5,116.0,390,31.09,31.09,10.733,detected,0
11.0,11.0,330,26,person,0.2457,276,87,13,22,282.5,98.0,286,34.38,17.19,10.533,predicted,1
11.0,11.0,330,37,person,0.1766,315,84,14,42,322.0,105.0,588,18.56,18.56,10.033,detected,0
11.0,11.0,330,55,person,0.7089,1036,150,26,54,1049.0,177.0,1404,4.3,4.3,9.5,detected,0
11.0,11.0,330,56,person,0.3994,284,101,22,52,295.0,127.0,1144,29.03,14.51,9.467,detected,0
11.0,11.0,330,57,person,0.305,534,81,11,27,539.5,94.5,297,33.0,16.5,9.433,detected,0
11.0,11.0,330,75,person,0.8309,1040,231,64,197,1072.0,329.5,12608,3.2,3.2,8.533,detected,0
11.0,11.0,330,89,person,0.9037,857,185,46,114,880.0,242.0,5244,78.77,78.77,6.533,detected,0
11.0,11.0,330,93,person,0.9248,881,287,113,273,937.5,423.5,30849,8.25,8.25,6.233,detected,0
11.0,11.0,330,94,person,0.8336,356,139,23,58,367.5,168.0,1334,25.14,25.14,5.333,detected,0
11.0,11.0,330,134,person,0.2257,461,69,8,26,465.0,82.0,208,74.82,74.82,3.133,predicted,9
11.0,11.0,330,135,person,0.228,1119,199,34,83,1136.0,240.5,2822,88.54,44.27,3.067,detected,0
11.0,11.0,330,146,person,0.9198,917,174,50,130,942.0,239.0,6500,62.72,62.72,1.967,detected,0
11.0,11.0,330,147,person,0.1547,586,81,10,20,591.0,91.0,200,0.0,0.0,1.667,detected,0
11.0,11.0,330,149,person,0.2007,840,93,11,32,845.5,109.0,352,213.53,213.53,1.633,detected,0
11.0,11.0,330,150,person,0.5769,273,102,15,39,280.5,121.5,585,0.0,0.0,1.367,detected,0
11.0,11.0,330,151,person,0.1571,865,95,11,31,870.5,110.5,341,0.0,0.0,1.2,detected,0
11.0,11.0,330,167,person,0.3451,813,98,14,27,820.0,111.5,378,0.0,0.0,0.033,detected,0
12.0,12.0,360,7,person,0.6179,1113,150,20,73,1123.0,186.5,1460,55.7,55.7,12.0,detected,0
12.0,12.0,360,13,person,0.774,952,153,18,69,961.0,187.5,1242,32.1,32.1,12.0,detected,0
12.0,12.0,360,14,person,0.2135,255,88,15,26,262.5,101.0,390,0.0,0.0,12.0,detected,0
12.0,12.0,360,20,person,0.459,779,93,12,40,785.0,113.0,480,20.72,20.72,11.733,detected,0
12.0,12.0,360,26,person,0.2116,277,87,10,21,282.0,97.5,210,0.71,0.71,11.533,predicted,15
12.0,12.0,360,37,person,0.3009,267,112,18,44,276.0,134.0,792,54.38,54.38,11.033,detected,0
12.0,12.0,360,55,person,0.6879,1054,151,20,49,1064.0,175.5,980,15.07,15.07,10.5,detected,0
12.0,12.0,360,57,person,0.2357,506,79,9,21,510.5,89.5,189,29.43,29.43,10.433,predicted,6
12.0,12.0,360,75,person,0.8801,1040,229,65,200,1072.5,329.0,13000,0.71,0.71,9.533,detected,0
12.0,12.0,360,89,person,0.8953,915,190,42,105,936.0,242.5,4410,56.0,56.0,7.533,detected,0
12.0,12.0,360,93,person,0.928,878,290,104,270,930.0,425.0,28080,7.65,7.65,7.233,detected,0
12.0,12.0,360,94,person,0.8387,376,133,22,55,387.0,160.5,1210,20.89,20.89,6.333,detected,0
12.0,12.0,360,134,person,0.6038,595,94,13,32,601.5,110.0,416,139.34,139.34,4.133,detected,0
12.0,12.0,360,146,person,0.8733,963,179,38,113,982.0,235.5,4294,40.15,40.15,2.967,detected,0
12.0,12.0,360,147,person,0.1787,586,81,10,20,591.0,91.0,200,0.0,0.0,2.667,predicted,3
12.0,12.0,360,150,person,0.5512,294,98,14,43,301.0,119.5,602,20.6,20.6,2.367,detected,0
12.0,12.0,360,151,person,0.2475,865,95,11,32,870.5,111.0,352,0.5,0.5,2.2,detected,0
12.0,12.0,360,159,person,0.2776,319,86,12,39,325.0,105.5,468,0.0,0.0,1.067,detected,0
12.0,12.0,360,167,person,0.3489,825,95,12,32,831.0,111.0,384,11.01,11.01,1.033,detected,0
12.0,12.0,360,168,person,0.237,837,94,11,32,842.5,110.0,352,0.0,0.0,0.767,detected,0
12.0,12.0,360,169,person,0.1697,526,81,6,13,529.0,87.5,78,0.0,0.0,0.367,predicted,11
