sample_second,zone_id,zone,current_count,projected_count,previous_count,count_delta,inflow,outflow,projected_inflow,projected_outflow,new_entries,disappeared,mean_confidence,mean_speed,mean_velocity_x,mean_velocity_y,predicted_ratio,mean_bbox_area,target_second,target_next_count,data_split
73.0,0,far_left,7.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.588814,37.34,-15.428571,-2.571429,0.142857,6594.714286,74.0,6,train
73.0,1,far_center,5.0,4.0,6.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.56618,18.066,-14.9,2.6,0.0,5086.8,74.0,4,train
73.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0,train
73.0,3,near_left,8.0,10.0,7.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.625038,81.42125,35.8125,-30.0,0.0,14987.5,74.0,9,train
73.0,4,near_center,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.879025,155.7625,-5.875,4.5,0.0,29888.75,74.0,3,train
73.0,5,near_right,3.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.621933,61.22,-26.5,57.666667,0.0,19983.333333,74.0,2,train
74.0,0,far_left,6.0,5.0,7.0,-1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.5557,36.268333,-1.0,-11.666667,0.0,7137.166667,75.0,3,train
74.0,1,far_center,4.0,4.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.551575,22.125,-18.375,6.25,0.25,6345.25,75.0,4,train
74.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0,train
74.0,3,near_left,9.0,10.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.593289,90.434444,38.333333,-15.111111,0.0,13064.444444,75.0,9,train
74.0,4,near_center,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9134,152.783333,22.833333,-41.0,0.0,29568.666667,75.0,3,train
74.0,5,near_right,2.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9201,81.29,-38.0,52.0,0.0,25684.0,75.0,3,train
75.0,0,far_left,3.0,4.0,6.0,-3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.772033,46.51,37.5,-26.666667,0.0,7498.666667,76.0,6,train
75.0,1,far_center,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.574225,23.375,-19.875,9.0,0.25,5829.5,76.0,3,train
75.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0,train
75.0,3,near_left,9.0,8.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.629422,79.837778,31.611111,-18.444444,0.0,12105.666667,76.0,7,train
75.0,4,near_center,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926633,146.066667,-4.166667,-29.666667,0.0,27984.0,76.0,3,train
75.0,5,near_right,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.622833,57.436667,-18.833333,32.0,0.0,15015.333333,76.0,2,train
76.0,0,far_left,6.0,7.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.63395,51.805,37.5,-31.666667,0.166667,7116.5,77.0,7,train
76.0,1,far_center,3.0,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7205,38.71,-15.166667,13.666667,0.0,7347.333333,77.0,2,train
76.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0,train
76.0,3,near_left,7.0,6.0,9.0,-2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.7149,62.327143,26.785714,-14.142857,0.0,12350.571429,77.0,6,train
76.0,4,near_center,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897967,139.55,-19.0,-26.0,0.0,25923.333333,77.0,2,train
76.0,5,near_right,2.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41785,37.715,3.75,27.5,0.5,14866.0,77.0,0,train
77.0,0,far_left,7.0,7.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.666429,38.07,27.928571,-25.142857,0.0,6407.571429,78.0,6,train
77.0,1,far_center,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.87095,38.77,-27.25,28.5,0.0,11263.5,78.0,2,train
77.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1,train
77.0,3,near_left,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.713817,63.553333,2.0,2.166667,0.0,12682.0,78.0,6,train
77.0,4,near_center,2.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.91065,91.93,64.25,-72.0,0.0,18905.0,78.0,2,train
77.0,5,near_right,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0,train
78.0,0,far_left,6.0,7.0,7.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.569083,45.626667,39.5,-28.666667,0.0,6239.0,79.0,6,train
78.0,1,far_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82745,41.62,-27.5,32.0,0.0,11973.0,79.0,2,train
78.0,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3724,0.0,0.0,0.0,0.0,11703.0,79.0,1,train
78.0,3,near_left,6.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.67025,76.091667,-5.0,0.5,0.0,12863.833333,79.0,5,train
78.0,4,near_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9129,77.96,47.75,-67.5,0.0,17607.5,79.0,3,train
78.0,5,near_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0,train
79.0,0,far_left,6.0,7.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.543783,49.883333,43.5,-30.666667,0.0,6478.333333,80.0,9,train
79.0,1,far_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86585,43.9,-27.25,36.5,0.0,13303.0,80.0,2,train
79.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7189,25.71,-11.5,-13.0,0.0,11592.0,80.0,1,train
79.0,3,near_left,5.0,4.0,6.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.58282,107.086,-46.9,51.6,0.0,13843.4,80.0,3,train
79.0,4,near_center,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.884533,42.826667,21.666667,-41.0,0.0,18206.333333,80.0,3,train
79.0,5,near_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0,train
80.0,0,far_left,9.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.495411,45.64,36.611111,-17.444444,0.111111,5795.333333,81.0,8,train
80.0,1,far_center,2.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.91985,43.75,-18.25,40.0,0.0,14387.0,81.0,4,train
80.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266,43.93,-33.0,-27.0,0.0,10890.0,81.0,1,train
80.0,3,near_left,3.0,3.0,5.0,-2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.773567,85.553333,-9.833333,49.666667,0.0,14910.0,81.0,3,train
80.0,4,near_center,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8821,102.403333,75.833333,-63.333333,0.0,18528.333333,81.0,1,train
80.0,5,near_right,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1,train
81.0,0,far_left,8.0,8.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.608675,45.2575,33.5,-16.0,0.125,5933.0,82.0,7,train
81.0,1,far_center,4.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.738225,37.525,8.125,-13.5,0.0,10371.5,82.0,4,train
81.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729,51.59,-43.0,-33.0,0.0,9360.0,82.0,2,train
81.0,3,near_left,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.683733,112.103333,25.666667,-0.666667,0.0,13639.666667,82.0,3,train
81.0,4,near_center,1.0,1.0,3.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9122,192.66,181.0,-73.0,0.0,24378.0,82.0,1,train
81.0,5,near_right,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8842,47.8,-13.0,52.0,0.0,16000.0,82.0,1,train
82.0,0,far_left,7.0,7.0,8.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.578743,46.072857,31.357143,-23.142857,0.0,5995.142857,83.0,5,train
82.0,1,far_center,4.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.890525,39.4525,10.375,-11.0,0.0,12077.75,83.0,5,train
82.0,2,far_right,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.57405,53.015,1.75,-13.5,0.0,5643.0,83.0,2,train
82.0,3,near_left,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.545967,70.82,51.0,-18.0,0.0,11975.0,83.0,3,train
82.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958,174.63,164.0,-66.0,0.0,21792.0,83.0,1,train
82.0,5,near_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8844,53.44,-23.5,56.0,0.0,18360.0,83.0,1,train
83.0,0,far_left,5.0,5.0,7.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.57696,40.874,19.9,-25.6,0.0,5422.8,84.0,7,train
83.0,1,far_center,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.67926,68.674,1.0,-4.0,0.0,11423.6,84.0,5,train
83.0,2,far_right,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8395,23.705,-18.75,-18.0,0.0,10105.0,84.0,2,train
83.0,3,near_left,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.557167,50.58,47.5,-14.0,0.0,11802.0,84.0,2,train
83.0,4,near_center,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8593,149.59,139.5,-56.0,0.0,19401.0,84.0,2,train
83.0,5,near_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8767,68.38,-37.0,61.0,0.0,20739.0,84.0,1,train
84.0,0,far_left,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.468057,27.984286,5.857143,-1.857143,0.0,5312.142857,85.0,4,train
84.0,1,far_center,5.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.85796,72.566,-2.7,-17.2,0.0,10880.4,85.0,5,train
84.0,2,far_right,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83655,45.55,-38.0,-25.0,0.0,9628.5,85.0,4,train
84.0,3,near_left,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46895,1.12,-0.75,2.0,0.0,10426.0,85.0,2,train
84.0,4,near_center,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.85475,133.625,126.0,-46.5,0.0,15655.5,85.0,2,train
84.0,5,near_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8289,84.39,-55.0,70.0,0.0,21855.0,85.0,1,train
85.0,0,far_left,4.0,5.0,7.0,-3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.3588,34.105,1.875,-5.0,0.0,5443.25,86.0,3,train
85.0,1,far_center,5.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.71614,74.176,30.7,-27.2,0.0,8677.4,86.0,4,train
85.0,2,far_right,4.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5788,15.995,-12.125,-11.5,0.0,6681.75,86.0,4,train
85.0,3,near_left,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4616,0.71,-0.5,0.0,1.0,10450.5,86.0,3,train
85.0,4,near_center,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.86175,88.335,32.25,2.0,0.0,17893.5,86.0,2,train
85.0,5,near_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8964,107.01,-70.5,89.0,0.0,25200.0,86.0,1,train
86.0,0,far_left,3.0,3.0,4.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.731867,43.65,-1.0,-7.666667,0.0,6462.0,87.0,5,train
86.0,1,far_center,4.0,5.0,5.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.853725,72.205,15.5,-11.0,0.0,9619.0,87.0,6,train
86.0,2,far_right,4.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.624225,28.74,-21.625,-2.75,0.0,7288.75,87.0,3,train
86.0,3,near_left,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5402,0.833333,0.5,0.0,0.0,15834.666667,87.0,3,train
86.0,4,near_center,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,91.17,24.25,9.5,0.0,18753.5,87.0,2,train
86.0,5,near_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8082,121.42,-90.0,86.0,0.0,25578.0,87.0,1,train
87.0,0,far_left,5.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.55114,32.174,-2.1,-2.6,0.0,4826.4,88.0,5,train
87.0,1,far_center,6.0,7.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.708833,49.298333,3.666667,-14.166667,0.0,7630.666667,88.0,6,train
87.0,2,far_right,3.0,2.0,4.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8614,40.323333,-22.166667,20.666667,0.0,8302.0,88.0,3,train
87.0,3,near_left,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.493433,63.196667,53.0,-32.666667,0.0,14633.333333,88.0,3,train
87.0,4,near_center,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.85915,103.48,15.5,-5.5,0.0,17369.0,88.0,1,train
87.0,5,near_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645,135.76,-96.0,108.0,0.0,30210.0,88.0,3,train
88.0,0,far_left,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.68952,58.17,-33.2,4.6,0.0,6033.0,89.0,5,train
88.0,1,far_center,6.0,7.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.729267,46.18,31.583333,-14.666667,0.0,7677.166667,89.0,7,train
88.0,2,far_right,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.776433,35.783333,-19.166667,25.0,0.0,9659.333333,89.0,2,train
88.0,3,near_left,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527767,52.55,45.666667,-29.666667,0.0,13203.666667,89.0,2,train
88.0,4,near_center,1.0,2.0,2.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9215,106.47,-77.5,83.0,0.0,29412.0,89.0,3,train
88.0,5,near_right,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.637233,49.39,-35.666667,33.0,0.0,15927.666667,89.0,2,train
89.0,0,far_left,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62454,52.642,-33.1,-0.4,0.0,5191.4,90.0,5,train
89.0,1,far_center,7.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.753214,42.607143,28.142857,-19.428571,0.0,7301.142857,90.0,6,train
89.0,2,far_right,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86115,43.58,-16.5,37.0,0.0,11728.0,90.0,4,train
89.0,3,near_left,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38305,0.25,0.0,1.0,0.0,10611.5,90.0,3,train
89.0,4,near_center,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8941,137.236667,-32.333333,7.333333,0.0,23502.0,90.0,2,train
89.0,5,near_right,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5889,35.6,18.75,0.0,0.0,18189.0,90.0,2,train
90.0,0,far_left,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49372,52.432,-31.9,9.2,0.2,5164.2,91.0,3,train
90.0,1,far_center,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.752133,44.795,30.75,-18.333333,0.0,7252.5,91.0,6,train
90.0,2,far_right,4.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.731225,32.8175,7.5,17.75,0.0,10343.25,91.0,2,train
90.0,3,near_left,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5618,0.913333,0.666667,0.0,0.0,13113.666667,91.0,4,train
90.0,4,near_center,2.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8859,129.185,14.0,19.5,0.0,28551.0,91.0,3,train
90.0,5,near_right,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.565,41.39,29.75,-1.5,0.0,23256.0,91.0,4,train
91.0,0,far_left,3.0,3.0,5.0,-2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.507,48.953333,-32.5,-9.666667,0.0,4011.666667,92.0,2,train
91.0,1,far_center,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720367,42.633333,28.666667,-15.333333,0.0,6704.333333,92.0,6,train
91.0,2,far_right,2.0,2.0,4.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6937,33.445,19.25,12.5,0.0,8437.0,92.0,2,train
91.0,3,near_left,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.578725,58.835,9.5,-6.25,0.0,12867.0,92.0,4,train
91.0,4,near_center,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.865733,86.373333,-5.0,22.666667,0.0,31323.666667,92.0,3,train
91.0,5,near_right,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.71985,53.71,1.25,4.0,0.0,18240.25,92.0,4,train
92.0,0,far_left,2.0,1.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7906,66.215,-62.25,30.5,0.0,6505.5,93.0,1,train
92.0,1,far_center,6.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6489,31.68,18.166667,-11.666667,0.0,5770.5,93.0,7,train
92.0,2,far_right,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.55945,39.535,19.75,13.0,0.0,8437.0,93.0,3,train
92.0,3,near_left,4.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.60365,61.19,8.0,-7.75,0.0,11623.0,93.0,5,train
92.0,4,near_center,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.895567,137.63,16.0,-21.333333,0.0,32376.666667,93.0,2,train
92.0,5,near_right,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7273,57.3875,-0.375,11.5,0.0,18653.0,93.0,4,train
93.0,0,far_left,1.0,1.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7658,33.98,-28.5,20.0,0.0,5124.0,94.0,1,train
93.0,1,far_center,7.0,7.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.661243,36.441429,8.0,-14.285714,0.0,5673.285714,94.0,7,train
93.0,2,far_right,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.721867,41.88,15.833333,1.333333,0.0,8693.333333,94.0,2,train
93.0,3,near_left,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.59924,64.506,-16.5,9.2,0.0,11779.8,94.0,5,train
93.0,4,near_center,2.0,2.0,3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8815,162.455,-15.75,-54.5,0.0,26582.5,94.0,1,train
93.0,5,near_right,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.718775,59.8575,-5.125,6.25,0.0,17346.75,94.0,3,train
94.0,0,far_left,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749,29.83,-23.0,22.0,0.0,6144.0,95.0,1,train
94.0,1,far_center,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.6543,36.788571,2.785714,-8.714286,0.0,5826.857143,95.0,6,train
94.0,2,far_right,2.0,2.0,3.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.85795,53.955,18.0,7.0,0.0,10742.5,95.0,1,train
94.0,3,near_left,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62448,60.59,-20.6,11.2,0.0,11297.2,95.0,5,train
94.0,4,near_center,1.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8887,139.73,113.5,-92.0,0.0,30024.0,95.0,1,train
94.0,5,near_right,3.0,3.0,4.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8768,90.696667,-14.166667,4.666667,0.0,18740.0,95.0,7,train
95.0,0,far_left,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8247,34.92,-30.5,17.0,0.0,5760.0,96.0,2,train
95.0,1,far_center,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.71245,40.625,3.166667,5.666667,0.0,6519.333333,96.0,7,train
95.0,2,far_right,1.0,2.0,2.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8645,51.39,49.0,-12.0,0.0,7810.0,96.0,1,train
95.0,3,near_left,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075,56.97,-23.3,14.0,0.0,11934.6,96.0,4,train
95.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8976,121.04,95.0,-86.0,0.0,24064.0,96.0,1,train
95.0,5,near_right,7.0,6.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.685086,40.912857,-9.428571,22.714286,0.142857,14925.0,96.0,6,train
96.0,0,far_left,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4954,37.24,-34.5,-4.0,0.0,4833.0,97.0,3,train
96.0,1,far_center,7.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.621986,31.044286,8.357143,-0.142857,0.0,4871.285714,97.0,6,train
96.0,2,far_right,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385,44.29,39.0,-23.0,0.0,6210.0,97.0,0,train
96.0,3,near_left,4.0,3.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.73485,75.33,-29.5,7.5,0.0,13412.25,97.0,3,train
96.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9264,99.72,78.5,-66.0,0.0,20501.0,97.0,1,train
96.0,5,near_right,6.0,6.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.780217,68.381667,4.833333,35.5,0.0,20849.666667,97.0,6,train
97.0,0,far_left,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7242,46.756667,11.333333,-11.666667,0.0,6303.0,98.0,3,train
97.0,1,far_center,6.0,6.0,7.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.754933,40.535,-15.75,22.833333,0.0,6298.833333,98.0,7,train
97.0,2,far_right,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0,train
97.0,3,near_left,3.0,3.0,4.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.754167,80.076667,-72.166667,36.666667,0.0,16566.666667,98.0,3,train
97.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9105,90.03,68.0,-67.0,0.0,17787.0,98.0,1,train
97.0,5,near_right,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446,83.13,4.166667,28.833333,0.0,22360.833333,98.0,6,train
98.0,0,far_left,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745,54.163333,16.5,1.0,0.0,7095.0,99.0,4,train
98.0,1,far_center,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.819643,44.851429,-16.714286,14.428571,0.0,6767.142857,99.0,6,train
98.0,2,far_right,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1,train
98.0,3,near_left,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5464,48.12,-46.0,12.333333,0.0,11420.0,99.0,2,train
98.0,4,near_center,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8981,76.45,59.5,-53.0,0.0,15912.0,99.0,1,train
98.0,5,near_right,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777783,66.091667,-6.416667,-3.166667,0.0,20028.333333,99.0,6,train
99.0,0,far_left,4.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.73015,49.07,-6.25,20.75,0.0,7508.5,100.0,4,train
99.0,1,far_center,6.0,6.0,7.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.709283,29.165,-7.0,4.166667,0.0,8698.333333,100.0,5,train
99.0,2,far_right,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6042,0.0,0.0,0.0,0.0,6732.0,100.0,1,train
99.0,3,near_left,2.0,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44175,1.06,0.75,0.5,0.0,10004.5,100.0,2,train
